ts	type	player	id	wood	food	gold	stone	name	wood_market	food_market	stone_market
1063766.0	BUILD	1.0	70.0	25.0	0.0	0.0	0.0	House	115.0	76.0	130.0
1064832.0	BUILD	1.0	70.0	25.0	0.0	0.0	0.0	House	115.0	76.0	130.0
1066308.0	BUILD	2.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1066554.0	BUILD	1.0	70.0	25.0	0.0	0.0	0.0	House	115.0	76.0	130.0
1074836.0	BUILD	3.0	12.0	175.0	0.0	0.0	0.0	Barracks	115.0	76.0	130.0
1094516.0	BUILD	2.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1104766.0	BUILD	2.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1105586.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1106078.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1109276.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1110260.0	BUILD	3.0	79.0	50.0	0.0	0.0	125.0	Watch Tower	115.0	76.0	130.0
1117558.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1117804.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1117804.0	BUILD	2.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1130760.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1131088.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1132072.0	BUILD	3.0	101.0	175.0	0.0	0.0	0.0	Stable	115.0	76.0	130.0
1133794.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1134532.0	BUILD	2.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1135516.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1138796.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1141338.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1148062.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1148308.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1156836.0	BUILD	2.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1173534.0	BUILD	3.0	584.0	100.0	0.0	0.0	0.0	Mining Camp	115.0	76.0	130.0
1174774.0	BUILD	2.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1178804.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1179300.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1189282.0	BUILD	3.0	101.0	175.0	0.0	0.0	0.0	Stable	115.0	76.0	130.0
1191318.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1192310.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1196518.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1197014.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1207550.0	BUILD	3.0	562.0	100.0	0.0	0.0	0.0	Lumber Camp	115.0	76.0	130.0
1231018.0	DE_QUEUE	2.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1231266.0	DE_QUEUE	2.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1231514.0	DE_QUEUE	2.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1231762.0	DE_QUEUE	2.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1241056.0	RESEARCH	3.0	203.0	100.0	150.0	0.0	0.0	Bow Saw	115.0	76.0	130.0
1241056.0	DE_QUEUE	3.0	38.0	0.0	60.0	75.0	0.0	Knight	115.0	76.0	130.0
1249036.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1249284.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1249780.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1253578.0	DE_QUEUE	2.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1254050.0	DE_QUEUE	2.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	115.0	76.0	130.0
1268050.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1268546.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	115.0	76.0	130.0
1282798.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	115.0	76.0	130.0
1283284.0	SELL	3.0	0.0	100.0	0.0	0.0	0.0	sell wood	112.0	76.0	130.0
1284294.0	DE_QUEUE	3.0	38.0	0.0	60.0	75.0	0.0	Knight	112.0	76.0	130.0
1285038.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1286030.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1289068.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1289316.0	RESEARCH	3.0	67.0	0.0	150.0	0.0	0.0	Forging	112.0	76.0	130.0
1290556.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	112.0	76.0	130.0
1290804.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	112.0	76.0	130.0
1291300.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	112.0	76.0	130.0
1291548.0	DE_QUEUE	1.0	83.0	0.0	50.0	0.0	0.0	Villager (Male)	112.0	76.0	130.0
1293036.0	RESEARCH	3.0	13.0	125.0	125.0	0.0	0.0	Heavy Plow	112.0	76.0	130.0
1296508.0	RESEARCH	1.0	102.0	0.0	800.0	200.0	0.0	Castle Age	112.0	76.0	130.0
1317316.0	BUILD	2.0	84.0	175.0	0.0	0.0	0.0	Market	112.0	76.0	130.0
1325056.0	BUILD	3.0	87.0	175.0	0.0	0.0	0.0	Archery Range	112.0	76.0	130.0
1334038.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1336518.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1337526.0	DE_QUEUE	1.0	93.0	25.0	35.0	0.0	0.0	Spearman	112.0	76.0	130.0
1337772.0	DE_QUEUE	1.0	93.0	25.0	35.0	0.0	0.0	Spearman	112.0	76.0	130.0
1337998.0	DE_QUEUE	1.0	93.0	25.0	35.0	0.0	0.0	Spearman	112.0	76.0	130.0
1340292.0	BUILD	3.0	70.0	25.0	0.0	0.0	0.0	House	112.0	76.0	130.0
1345552.0	BUILD	2.0	79.0	50.0	0.0	0.0	125.0	Watch Tower	112.0	76.0	130.0
1347052.0	BUILD	3.0	70.0	25.0	0.0	0.0	0.0	House	112.0	76.0	130.0
1349758.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1350812.0	BUILD	1.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1357260.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1388560.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	112.0	76.0	130.0
1394776.0	BUILD	3.0	87.0	175.0	0.0	0.0	0.0	Archery Range	112.0	76.0	130.0
1411544.0	BUILD	1.0	562.0	100.0	0.0	0.0	0.0	Lumber Camp	112.0	76.0	130.0
1424786.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	112.0	76.0	130.0
1425778.0	DE_QUEUE	1.0	93.0	25.0	35.0	0.0	0.0	Spearman	112.0	76.0	130.0
1432776.0	DE_QUEUE	3.0	4.0	25.0	0.0	45.0	0.0	Archer	112.0	76.0	130.0
1432776.0	BUILD	3.0	87.0	175.0	0.0	0.0	0.0	Archery Range	112.0	76.0	130.0
1442314.0	BUILD	2.0	103.0	150.0	0.0	0.0	0.0	Blacksmith	112.0	76.0	130.0
1459278.0	SELL	3.0	0.0	100.0	0.0	0.0	0.0	sell wood	109.0	76.0	130.0
1460518.0	DE_QUEUE	3.0	38.0	0.0	60.0	75.0	0.0	Knight	109.0	76.0	130.0
1460518.0	DE_QUEUE	3.0	4.0	25.0	0.0	45.0	0.0	Archer	109.0	76.0	130.0
1463318.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	109.0	76.0	130.0
1471278.0	BUILD	3.0	109.0	275.0	0.0	0.0	100.0	Town Center	109.0	76.0	130.0
1473014.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	109.0	76.0	130.0
1473758.0	DE_QUEUE	1.0	74.0	0.0	60.0	20.0	0.0	Militia	109.0	76.0	130.0
1481508.0	BUILD	3.0	109.0	275.0	0.0	0.0	100.0	Town Center	109.0	76.0	130.0
1483554.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	109.0	76.0	130.0
1485054.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	109.0	76.0	130.0
1486520.0	BUILD	3.0	50.0	60.0	0.0	0.0	0.0	Farm	109.0	76.0	130.0
1502296.0	SELL	3.0	0.0	100.0	0.0	0.0	0.0	sell wood	106.0	76.0	130.0
1503536.0	DE_QUEUE	3.0	38.0	0.0	60.0	75.0	0.0	Knight	106.0	76.0	130.0
1503536.0	DE_QUEUE	3.0	4.0	25.0	0.0	45.0	0.0	Archer	106.0	76.0	130.0
1505520.0	RESEARCH	2.0	102.0	0.0	800.0	200.0	0.0	Castle Age	106.0	76.0	130.0
1513316.0	BUILD	1.0	584.0	100.0	0.0	0.0	0.0	Mining Camp	106.0	76.0	130.0
1518534.0	BUY	1.0	0.0	0.0	0.0	169.0	0.0	buy stone	106.0	76.0	133.0
